No.,Date,Media,Headline,Journalist,Type,Angle,Remark
266,2024/06/28,뉴스웍스,[#IT라운지] '뉴콘텐츠아카데미'·웨일 브라우저 '르노차 탑재'·스파크랩 'AIM-X'·윈스 '사이버 보안 인력 양성',문병도,보도자료,사우디 AI 스타트업 육성,
267,2024/06/28,조선비즈,"스파크랩, 사우디서 전 세계 AI 스타트업 육성 나서",박용선,보도자료,사우디 AI 스타트업 육성,
268,2024/06/28,서울경제,"스파크랩그룹, 사우디아라비아서 전 세계 초기 AI 스타트업 육성",김기혁,보도자료,사우디 AI 스타트업 육성,
269,2024/06/28,매일경제,"스파크랩그룹, 사우디아라비아서 초기 AI 스타트업 육성",원호섭,보도자료,사우디 AI 스타트업 육성,
270,2024/06/26,이데일리,[마켓인]UAE 진출하고 싶다면…“밸류에이션부터 키워라”,박소영,단독,UAE 시장 진출 전략 포럼,
271,2024/06/26,더구루,"글로벌 액셀러레이터 스파크랩, 사우디서 '제2의 오픈AI' 육성한다",홍성환,,사우디 AI 스타트업 육성,
272,2024/06/24,헬스조선,"배뇨장애 디지털헬스 스타트업 ‘메디띵스’, 시리즈A 투자유치",이슬비,,메디띵스에 초기 투자,
273,2024/06/24,대한금융신문,"산학협동재단·한국무역협회, 대학산업기술지원단과 함께 ‘2024 제3회 스타트업 투자 Booster IR 대회’ 밋업데이 개최",변종혁,,‘2024 제3회 스타트업 투자 Booster IR 대회’ 밋업데이 참여,
274,2024/06/20,패션비즈,"슬로크, DANAYAD 패션 및 마케팅 부문 강화를 위해 홍은주 고문, 김희원 이사 신규 영입",취재팀,,"슬로크, 김희원 현 스파크랩 이사 영입",
275,2024/06/19,조선비즈,오영주 장관 “UAE 진출 韓 기업 지원”…올해 한-UAE 중소·벤처 장관급 정책협의체 첫 개최,박용선,,"한-UAE 중소벤처협력 간담회 개최, 김호민 대표 코멘트 게재",
276,2024/06/17,아시아경제,대마불사(大馬不死)' 출구가 없다…좀비가 된 유니콘[꼴등만 살아남는 K스타트업]②,"박소연, 오유교",,국내 IPO 시장이 위축 관련 김호민 대표 코멘트 게재,
277,2024/06/13,플래텀,"한-대만 창업 생태계 교류의 신호탄 “타이베이, 글로벌 시장 진출의 전략적 요충지로 주목”",김문선,,로큰 타이베이 TEH,
278,2024/06/11,플래텀,‘2024 신촌 스타트업 박람회’ 성료…이화여대 ‘컨텍터스’팀 캠퍼스타운 챔피언십 우승,김문선,,2024 신촌 스타트업 박람회 성료,
279,2024/06/11,머니투데이,"""안 입는 옷, 문 앞에"" 싹 팔아주는 '이곳'…월매출 800만원→8억원 '대박'",김태현,,마인이스에 시드투자,
280,2024/06/07,헤럴드경제,"UNAI Korea, 한동대학교서 제4회 전인적 세계시민위크 진행",이용덕,,유엔 아카데믹임팩트 한국협의회,
281,2024/06/05,한겨레,"서대문구, 2024 신촌 스타트업 박람회 개최…“40개 스타트업의 제품과 서비스 전시”",서울&온라인편집팀,,2024 신촌 스타트업 박람회 개최,
282,2024/05/31,뉴시스,"스파크랩, '국내스타트업 UAE시장 진출전략' 포럼 개최",이승주,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
283,2024/05/31,머니투데이,오일머니 캘 K-스타트업에 '꿀팁'…UAE 진출 전략포럼 내달 개최,최태범,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
284,2024/05/31,beSUCCESS,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼 ‘한-UAE 디지털 하이웨이’ 6월 26일 개최",NA,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
285,2024/05/31,와우테일,"스파크랩, 6월 26일 韓 스타트업 UAE 진출 전략 포럼 개최",정명화,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
286,2024/05/31,더퍼스트,"“혁신이 모여든다, UAE로!”…스파크랩, 한국 스타트업 UAE 진출 전략 포럼 개최",최태욱,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
287,2024/05/31,이슈앤비즈,"스파크랩, 내달 26일 한국 스타트업 UAE 진출 전략 포럼 개최",김하성,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
288,2024/05/31,한국경제,"스파크랩, 한국 스타트업 대상 UAE 진출 전략 포럼 개최",김주완,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
289,2024/05/31,베타뉴스,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼 개최",이승희,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
290,2024/05/31,벤처스퀘어,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼 개최",오효진,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
291,2024/05/31,지디넷코리아,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼 개최",백봉삼,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
292,2024/05/31,데이터넷,"스파크랩, 내달 한국 스타트업 UAE 진출 전략 포럼 개최",강석오,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
293,2024/05/31,서울경제,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼 개최",이덕연,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
294,2024/05/31,뉴스웍스,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼",문병도,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
295,2024/05/31,테크M,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼 연다",조성준,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
296,2024/05/31,디아이투데이,"“한국과 중동 시장의 교두보 될 것” 스파크랩, 중동 진출 꿈꾸는 스타트업 돕는다",이민호,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
297,2024/05/31,아시아경제,"스파크랩, 한국 스타트업 UAE 진출 돕는다…6월 전략 포럼 개최",염다연,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
298,2024/05/31,이투데이,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼 개최",정수천,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
299,2024/05/31,디스커버리뉴스,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼 개최",정기환,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
300,2024/05/31,이데일리,"스파크랩, UAE 시장 진출 전략 포럼 ‘한-UAE 디지털 하이웨이’ 개최",김현아,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
301,2024/05/31,플래텀,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼 개최",김문선,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
302,2024/05/31,매일경제,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼 개최",원호섭,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
303,2024/05/31,한경잡앤조이,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼 개최",이진호,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
304,2024/05/31,조선비즈,"스파크랩, 한국 스타트업 UAE 진출 전략 포럼 개최",장우정,,"한국 스타트업 UAE 진출 전략 포럼 개최
",
305,2024/05/12,연합뉴스,"투자 늘리고 제품 개발'…식품기업들, 스타트업과 협업 늘린다",신선미,,프론티어 랩스,
306,2024/05/07,머니투데이,"맨땅에 헤딩' 사우디 진출…""막막하다면 '이곳'부터 두드려라""",남미래,,[인터뷰]마제드 알에이드 사우디 투자부(MISA) 국장,
307,2024/05/02,조선일보,"[쫌아는기자들] 메디띵스, 세상에 없는 유일무이 방광 모니터링 웨어러블 기기",NA,,김호민 대표 기고,
308,2024/04/29,이데일리,[오일 Drive]“전 세계 자금 모이는 중동에 기회가”,박소영,,중동으로 몰리는 글로벌 자본,
309,2024/04/23,이데일리,"사우디 투자부 ""2030년까지 투자 3배 늘리겠다""[오일 Drive]",박소영,,사우디 투자부 국장,
310,2024/04/23,머니투데이,"2만3690개 스타트업 품은 유니콘팩토리, '연결의 힘' 글로벌 확장",김태현,,유니콘팩토리 스타트업 데이터,
311,2024/04/22,이데일리,"""초기 스타트업 숨통""...SAFE '번개투자'로 2100억 공급",노희준,,SAFE '번개투자' 관련 김유진 대표 코멘트,
312,2024/04/16,데일리팝,[스타트업 소식] 스윗테크놀로지스·(주)티오더·스파크랩 外,정단비,,메디오픈랩 운영 본격화,
313,2024/04/16,한경잡앤조이,"스파크랩, 바이오 스타트업 육성 전문 플랫폼 ‘메디오픈랩’ 운영 본격화",이진호,,메디오픈랩 운영 본격화,
314,2024/04/16,와우테일,"스파크랩, 바이오 스타트업 육성 전문 플랫폼 ‘메디오픈랩’ 개소…입주사 모집(~5월15일)",정명화,,메디오픈랩 운영 본격화,
315,2024/04/16,beSUCCESS,"스파크랩, 바이오 스타트업 육성 전문 플랫폼 '메디오픈랩' 개소",NA,,메디오픈랩 운영 본격화,
316,2024/04/16,스타트업투데이,"스파크랩, 바이오 스타트업 육성 전문 플랫폼 '메디오픈랩' 운영 본격화",한이서,,메디오픈랩 운영 본격화,
317,2024/04/16,머니투데이,"""바이오 유니콘 키운다"" 스파크랩-건강관리협, '메디오픈랩' 오픈",김태현,,메디오픈랩 운영 본격화,
318,2024/04/16,데이터넷,"스파크랩, 바이오 스타트업 육성 플랫폼 '메디오픈랩' 개소",강석오,,메디오픈랩 운영 본격화,
319,2024/04/16,디스커버리뉴스,"스파크랩, 바이오 스타트업 육성 전문 플랫폼 '메디오픈랩' 운영 본격화",정기환,,메디오픈랩 운영 본격화,
320,2024/04/16,지디넷코리아,"스파크랩, 바이오 스타트업 육성 전문 플랫폼 '메디오픈랩' 운영",백봉삼,,메디오픈랩 운영 본격화,
321,2024/04/16,연합뉴스,바이오·건강 스타트업 육성 플랫폼 '메디오픈랩' 개소,홍국기,,메디오픈랩 운영 본격화,
322,2024/04/16,히트뉴스,"스파크랩, 바이오 스타트업 육성 플랫폼 '메디오픈랩' 운영",남대열,,메디오픈랩 운영 본격화,
323,2024/04/16,벤처스퀘어,"스파크랩, 바이오 스타트업 육성 ‘메디오픈랩’ 운영 본격화",오효진,,메디오픈랩 운영 본격화,
324,2024/04/16,프라임경제,"스파크랩-한국건강관리협회, '메디오픈랩' 오픈",김우람,,메디오픈랩 운영 본격화,
325,2024/04/16,플래텀,"스파크랩, 바이오 스타트업 육성 전문 플랫폼 ‘메디오픈랩’ 운영 본격화",김문선,,메디오픈랩 운영 본격화,
326,2024/04/16,아시아경제,"스파크랩 ""바이오 분야 유니콘 키울 것""…메디오픈랩 운영 본격화",염다연,,메디오픈랩 운영 본격화,
327,2024/04/16,베타뉴스,"스파크랩, 바이오 스타트업 육성 전문 플랫폼 메디오픈랩 운영 본격화",이승희,,메디오픈랩 운영 본격화,
328,2024/04/16,이투데이,"스파크랩, 바이오 스타트업 육성 전문 플랫폼 '메디오픈랩' 운영 본격화",정수천,,메디오픈랩 운영 본격화,
329,2024/04/16,매일경제,"스파크랩, 바이오 스타트업 육성 전문 플랫폼 ‘메디오픈랩’ 운영",원호섭,,메디오픈랩 운영 본격화,
330,2024/04/15,머니투데이,[투데이 窓]투자자 뇌리에 박히는 데모데이 피치의 정석,NA,,[쫌아는기자들] 김호민 대표 기고,
331,2024/04/11,아시아경제,"[K-INVESTORS]⑭'국내 최초 AC' 김호민 대표 ""모든 기업엔 위기 온다""",박소연,,김호민 대표 인터뷰,
332,2024/04/08,더벨,"[더벨][기후테크 스타트업 돋보기]CJ가 점찍은 리하베스트, '맥주박' B2C 사업 키운다",이영아,,리하베스트 관련 기사 내 FI로 스파크랩 언급,
333,2024/04/05,와우테일,"스파크랩, 오는 19일 사우디 투자부 초청 사우디 진출 세미나 개최",정명화,,사우디 진출 세미나 개최,
334,2024/04/05,beSUCCESS,"스파크랩, 사우디아라비아 투자부 초청 사우디 진출 세미나 개최",NA,,사우디 진출 세미나 개최,
335,2024/04/05,뉴스핌,"스파크랩, 사우디아라비아 투자부 초청 사우디 진출 세미나 개최",송은정,,사우디 진출 세미나 개최,
336,2024/04/05,한경잡앤조이,"스파크랩, 사우디아라비아 투자부 초청 사우디 진출 세미나 개최",이진호,,사우디 진출 세미나 개최,
337,2024/04/05,한국경제,"중동에 진출하려면 어떻게 해야할까…스파크랩, 사우디 투자부 초청 세미나 개최",김주완,,사우디 진출 세미나 개최,
338,2024/04/05,매일경제,"스파크랩, 사우디 진출 전략 세미나 개최",박준형,,사우디 진출 세미나 개최,
339,2024/04/05,테크M,"사우디 투자부 한국 온다…스파크랩, '사우디 세미나' 개최",조성준,,사우디 진출 세미나 개최,
340,2024/04/05,게임포커스,"스파크랩, 사우디아라비아 투자부 초청 사우디 진출 세미나 개최",이혁진,,사우디 진출 세미나 개최,
341,2024/04/05,플래텀,"스파크랩, 사우디아라비아 투자부 초청 사우디 진출 세미나 개최",NA,,사우디 진출 세미나 개최,
342,2024/04/05,벤처스퀘어,"스파크랩, 사우디아라비아 시장 진출 전략 세미나 개최",오효진,,사우디 진출 세미나 개최,
343,2024/04/05,베타뉴스,"스파크랩, 사우디아라비아 투자부 초청 사우디 진출 세미나 4월 19일 개최",이승희,,사우디 진출 세미나 개최,
344,2024/04/05,머니투데이,"사우디 투자부에 직접 듣는다…스파크랩, '사우디 세미나' 개최",김태현,,사우디 진출 세미나 개최,
345,2024/04/05,아시아경제,"스파크랩, 사우디 진출 세미나 개최",김철현,,사우디 진출 세미나 개최,
346,2024/04/05,매일경제,"스파크랩, 스타트업 사우디 진출 돕는 세미나 개최",원호섭,,사우디 진출 세미나 개최,
347,2024/04/04,머니투데이,호텔 갑부들도 반했다...전세계 객실 21만개 움직하는 K-솔루션,김태현,,호텔산업의 중심지가 된 K-스타트업 관련 기사 내 스파크랩 언급,
348,2024/04/03,머니투데이,스타트업 액셀러레이터 7년간 2.7조 쐈다…요즘 가장 핫한 곳은?,최태범,,2023 대한민국 액셀러레이터 산업백서 관련 기사 내 스파크랩 언급,
349,2024/04/02,스타트업레시피,액셀러레이터 선호도 조사해보니…1위는?,이석원,,액셀러레이터 선호도,
350,2024/03/31,한국경제,"요즘 식당서 자주 보이더니…""직원 대신 '이것' 들였어요""",김주완,,외식테크 스타트업에 뭉칫돈 관련 기사 내 스파크랩 언급,
351,2024/03/26,와우테일,"스파크랩, 1억원 先투자 배치 프로그램 23기 스타트업 모집(~4월28일)",정명화,,배치 프로그램 23기 스타트업 모집,
352,2024/03/26,머니투데이,"""1억원 이상 투자"" 스파크랩, '배치 23' 참여 스타트업 모집",남미래,,배치 프로그램 23기 스타트업 모집,
353,2024/03/26,데이터넷,"스파크랩, 배치 프로그램 23기 스타트업 모집",강석오,,배치 프로그램 23기 스타트업 모집,
354,2024/03/26,이투데이,"초기 전문 액셀러레이터 스파크랩, 배치 프로그램 23기 스타트업 모집",정수천,,배치 프로그램 23기 스타트업 모집,
355,2024/03/26,데일리팝,"아산나눔재단, 13회 '정주영 창업경진대회' 참가 스타트업 모집",정단비,,배치 프로그램 23기 스타트업 모집,
356,2024/03/26,연합뉴스,"스파크랩, 제23기 초기 투자 스타트업 내달 28일까지 모집",홍국기,,배치 프로그램 23기 스타트업 모집,
357,2024/03/26,디스커버리뉴스,"스파크랩, 배치 프로그램 23기 스타트업 모집",정기환,,배치 프로그램 23기 스타트업 모집,
358,2024/03/26,바이라인네트워크,"스파크랩, 초기 스타트업 발굴 위한 ‘배치 프로그램’ 참가사 모집",남혜현,,배치 프로그램 23기 스타트업 모집,
359,2024/03/26,뉴스웍스,"스파크랩, 배치 프로그램 23기 스타트업 모집",문병도,,배치 프로그램 23기 스타트업 모집,
360,2024/03/26,테크M,"스파크랩, '배치 프로그램' 23기 모집...신생 스타트업 육성한다",배수현,,배치 프로그램 23기 스타트업 모집,
361,2024/03/26,스포츠경향,"초기 전문 액셀러레이터 스파크랩, 배치 프로그램 23기 스타트업 모집",생활경제부,,배치 프로그램 23기 스타트업 모집,
362,2024/03/26,베타뉴스,"초기 전문 액셀러레이터 스파크랩, 배치 프로그램 23기 스타트업 모집",이승희,,배치 프로그램 23기 스타트업 모집,
363,2024/03/26,지디넷코리아,"스파크랩, 배치 프로그램 23기 스타트업 모집",백봉삼,,배치 프로그램 23기 스타트업 모집,
364,2024/03/26,아시아경제,"스파크랩, '배치 프로그램' 23기 스타트업 모집",김철현,,배치 프로그램 23기 스타트업 모집,
365,2024/03/26,플래텀,"초기 전문 액셀러레이터 스파크랩, 배치 프로그램 23기 스타트업 모집",NA,,배치 프로그램 23기 스타트업 모집,
366,2024/03/26,매일경제,"초기 전문 액셀러레이터 스파크랩, 배치 프로그램 23기 스타트업 모집",조광현,,배치 프로그램 23기 스타트업 모집,
367,2024/03/12,머니투데이,"""오일머니 유치? 헛물켜지 마라""…사우디 벤처투자 공략법은",김태현,,사우디 투자 유치 관련 기사 내 김호민 대표 언급,
368,2024/02/28,조선일보,"[쫌아는기자들] 진캐스트, 90분이면 혈액 5ml로 암 진단..시리즈 A,B로 195억 투자유치",기고(김호민 대표),,[쫌아는기자들] 진캐스트,
369,2024/02/22,beSUCCESS,"스파크랩, 부산정보산업진흥원과 부울경 지역 ICT 분야 청년 창업기업 모집",NA,,ICT 분야 청년 창업기업 모집,
370,2024/02/22,아크로팬,"부산정보산업진흥원, 스파크랩과 ICT 분야 청년 창업기업 모집",NA,,ICT 분야 청년 창업기업 모집,
371,2024/02/22,와우테일,"스파크랩, 부산정보산업진흥원과 ICT 분야 청년 창업기업 모집(~3월26일)",정명화,,ICT 분야 청년 창업기업 모집,
372,2024/02/22,서울파이낸스,"부산정보산업진흥원-스파크랩, ICT 분야 청년 스타트업 모집",강혜진,,ICT 분야 청년 창업기업 모집,
373,2024/02/22,AI타임스,"스파크랩,-부산진흥원, ICT 청년 창업기업 모집",장세민,,ICT 분야 청년 창업기업 모집,
374,2024/02/22,게임뷰,"부산정보산업진흥원-스파크랩, ICT 청년 창업기업 모집",김태만,,ICT 분야 청년 창업기업 모집,
375,2024/02/22,울산제일일보,"스파크랩, 부산정보산업진흥원과 ICT 분야 청년 창업기업 지원",이주복,,ICT 분야 청년 창업기업 모집,
376,2024/02/22,메트로신문,"부산정보산업진흥원, 부·울·경 청년 ICT 창업기업 지원",이도식,,ICT 분야 청년 창업기업 모집,
377,2024/02/22,부산제일경제,"부산정보산업진흥원, 스파크랩과 ICT 분야 청년 창업기업 모집",강진권,,ICT 분야 청년 창업기업 모집,
378,2024/02/22,테크M,"스파크랩, 부·울·경 ICT 분야 청년 창업기업 지원 확대",조성준,,ICT 분야 청년 창업기업 모집,
379,2024/02/22,베타뉴스,"스파크랩, 부산정보산업진흥원과 ICT 분야 청년 창업기업 모집",이승희,,ICT 분야 청년 창업기업 모집,
380,2024/02/22,머니투데이,"스파크랩, 부산정보산업진흥원과 ICT 분야 청년 창업기업 모집",남미래,,ICT 분야 청년 창업기업 모집,
381,2024/02/22,경상일보,"스파크랩, 부산정보산업진흥원과 ICT 분야 청년 창업기업 모집",배정환,,ICT 분야 청년 창업기업 모집,
382,2024/02/22,데이터넷,"스파크랩, 부산정보산업진흥원과 ICT 청년 창업기업 모집",강석오,,ICT 분야 청년 창업기업 모집,
383,2024/02/22,아시아경제,"스파크랩, 부산정보산업진흥원과 ICT 청년 창업기업 모집",김철현,,ICT 분야 청년 창업기업 모집,
384,2024/02/22,한경잡앤조이,"스파크랩, 부·울·경 ICT 분야 청년 창업기업 지원",강홍민,,ICT 분야 청년 창업기업 모집,
385,2024/02/22,스포츠동아,"부산정보산업진흥원-스파크랩, ICT 분야 청년 창업기업 모집",김태현,,ICT 분야 청년 창업기업 모집,
386,2024/02/22,이투데이,"스파크랩, 부산정보산업진흥원과 손잡고 ICT 분야 청년 창업기업모집",정수천,,ICT 분야 청년 창업기업 모집,
387,2024/02/22,부산일보,"부산정보산업진흥원, 스파크랩과 ICT 분야 청년 창업기업 모집",김형일,,ICT 분야 청년 창업기업 모집,
388,2024/02/22,CNB뉴스,"부산정보산업진흥원, 스파크랩과 ICT 분야 청년 창업기업 모집",임재희,,ICT 분야 청년 창업기업 모집,
389,2024/02/22,국제뉴스,"부산정보산업진흥원·스파크랩, ICT 분야 청년 창업기업 모집",김옥빈,,ICT 분야 청년 창업기업 모집,
390,2024/02/22,뉴시스,부울경 ICT 청년 창업기업 키운다…최대 9000만원 지원,이동민,,ICT 분야 청년 창업기업 모집,
